Uniprot ID	iBAQ A_CLPP_WT_01_01	iBAQ A_CLPP_WT_01_02	iBAQ A_CLPP_WT_01_03	iBAQ A_CLPP_WT_01_04	iBAQ A_CLPP_WT_01_05	iBAQ A_CLPP_WT_01_06	iBAQ A_CLPP_WT_01_07	iBAQ A_CLPP_WT_01_08	iBAQ A_CLPP_WT_01_09	iBAQ A_CLPP_WT_01_10	iBAQ A_CLPP_WT_01_11	iBAQ A_CLPP_WT_01_12	iBAQ A_CLPP_WT_01_13	iBAQ A_CLPP_WT_01_14	iBAQ A_CLPP_WT_01_15	iBAQ A_CLPP_WT_01_16	iBAQ A_CLPP_WT_01_17	iBAQ A_CLPP_WT_01_18	iBAQ A_CLPP_WT_01_19	iBAQ A_CLPP_WT_01_20	iBAQ A_CLPP_WT_01_21	iBAQ A_CLPP_WT_01_22	iBAQ A_CLPP_WT_01_23	iBAQ A_CLPP_WT_01_24	iBAQ A_CLPP_WT_01_25	iBAQ A_CLPP_WT_01_26	iBAQ A_CLPP_WT_01_27	iBAQ A_CLPP_WT_01_28	iBAQ A_CLPP_WT_01_29	iBAQ A_CLPP_WT_01_30	iBAQ A_CLPP_WT_01_31	iBAQ A_CLPP_WT_01_32	iBAQ A_CLPP_WT_01_33	iBAQ A_CLPP_WT_01_34	iBAQ A_CLPP_WT_01_35	iBAQ A_CLPP_WT_01_36	iBAQ A_CLPP_WT_01_37	iBAQ A_CLPP_WT_01_38	iBAQ A_CLPP_WT_01_39	iBAQ A_CLPP_WT_01_40	iBAQ A_CLPP_WT_01_41	iBAQ A_CLPP_WT_01_42	iBAQ A_CLPP_WT_01_43	iBAQ A_CLPP_WT_01_44	iBAQ A_CLPP_WT_01_45	iBAQ A_CLPP_WT_01_46	iBAQ A_CLPP_WT_01_47	iBAQ A_CLPP_WT_01_48	iBAQ A_CLPP_WT_01_49	iBAQ A_CLPP_WT_01_50	iBAQ A_CLPP_WT_01_51	iBAQ A_CLPP_WT_01_52	iBAQ A_CLPP_WT_01_53	iBAQ A_CLPP_WT_01_54	iBAQ A_CLPP_WT_01_55	iBAQ A_CLPP_WT_01_56	iBAQ A_CLPP_WT_01_57	iBAQ A_CLPP_WT_01_58	iBAQ A_CLPP_WT_01_59	iBAQ A_CLPP_WT_01_60
P13412	0.335951376	0.928025464	0.002965415	0.552419981	0.872411441	0.989884608	0.449388776	0.656217433	0.744632754	0.998687684	0.072965352	0.792273984	0.01212485	0.273171784	0.834316925	0.128518056	0.445139527	0.668118899	0.82150546	0.112359476	0.80529371	0.539805603	0.825723594	0.778385052	0.510342154	0.433992992	0.101553149	0.33397713	0.009230885	0.848296495	0.037608134	0.164461318	0.40883992	0.99569563	0.164809604	0.636455724	0.088581005	0.495109333	0.364858905	0.72971639	0.27133091	0.92489342	0.039712668	0.675701346	0.3371871	0.338316955	0.834931724	0.344268327	0.807712114	0.460195105	0.766360247	0.124015755	0.656376392	0.793295665	0.775413892	0.324349719	0.611438854	0.208029926	0.212167066	0.933565395
Q6ZWV7	0.04178936	0.676215421	0.116325858	0.878954949	0.844501904	0.794199442	0.403157574	0.375332158	0.483294291	0.925160672	0.775401337	0.946084971	0.524815292	0.267802189	0.534992612	0.101495746	0.227462496	0.428652016	0.77478708	0.01087209	0.953005433	0.684941142	0.88255678	0.79365936	0.449904766	0.846070596	0.439811086	0.891537244	0.270666591	0.54697196	0.883962411	0.329078973	0.024407848	0.222120349	0.123103666	0.357005826	0.191853883	0.595243218	0.399734218	0.453110753	0.722657301	0.281341542	0.278842038	0.323513341	0.798539845	0.452122895	0.571252103	0.722318751	0.734455646	0.013674568	0.449163471	0.070971636	0.291897426	0.134881333	0.163078119	0.520640579	0.272127417	0.988642161	0.85367702	0.808015152
O35387	0.282548803	0.116366741	0.039995295	0.828838318	0.868681299	0.148035532	0.667934605	0.960743759	0.20596385	0.43362096	0.477505649	0.80768477	0.844097469	0.312638139	0.663774941	0.44498457	0.932083012	0.049515655	0.108300386	0.439332145	0.960060684	0.706376178	0.905376938	0.264298158	0.205051319	0.389168194	0.786283423	0.289312209	0.618690804	0.652823371	0.874507503	0.060713404	0.171442814	0.82622417	0.02373242	0.469071396	0.208989043	0.548086665	0.857214339	0.231396544	0.672708501	0.130253803	0.027830482	0.195288997	0.530412165	0.856815649	0.822849704	0.943558636	0.612997333	0.573398407	0.331102342	0.908059686	0.674786969	0.005537777	0.652981975	0.697758134	0.836400682	0.206234526	0.932655171	0.746130085
P62835	0.494542006	0.19304684	0.410398804	0.593221362	0.330672671	0.031065063	0.937907957	0.674209996	0.44644449	0.21260486	0.657318702	0.699247419	0.058235019	0.573634953	0.182586721	0.07666087	0.518893988	0.6881994	0.408045398	0.612206486	0.300024182	0.803821359	0.362989599	0.563552854	0.142160214	0.783396093	0.952126339	0.666367364	0.45465743	0.834472931	0.631246289	0.292091884	0.211735783	0.843470424	0.763894827	0.652294483	0.085834391	0.937298729	0.262018158	0.26018164	0.137863786	0.168140482	0.298804035	0.969861738	0.137045067	0.809661069	0.57327258	0.972258855	0.313957963	0.0716333	0.537053265	0.112283837	0.649482543	0.584070872	0.827998421	0.36163195	0.290974153	0.716122176	0.500502646	0.765213283
Q544Y7	0.543470243	0.246969467	0.956141504	0.549827071	0.848333509	0.002951228	0.001109889	0.238524911	0.775628014	0.643435127	0.352895558	0.355326593	0.430278248	0.518604494	0.834544821	0.055457661	0.512247766	0.364965477	0.213233524	0.006537401	0.186035805	0.20953628	0.624871349	0.133747789	0.614687917	0.559376828	0.554848353	0.602187834	0.414490012	0.581400372	0.670725461	0.805132673	0.559915942	0.715758699	0.627754823	0.20647116	0.090443772	0.799548028	0.438300977	0.022934812	0.901636759	0.81845424	0.137240896	0.050249288	0.412482897	0.721749222	0.363452431	0.726798438	0.743176412	0.658588348	0.452530976	0.304510792	0.454537082	0.615548415	0.155194577	0.229313916	0.320984152	0.028699891	0.25476831	0.643148863
Q9CQW2	0.216374529	0.481253254	0.189732987	0.399106633	0.348386618	0.43998608	0.888348688	0.492175845	0.307261322	0.661362687	0.910225476	0.851091445	0.886258568	0.324757661	0.79798459	0.449098318	0.465130578	0.32553102	0.713717193	0.838780419	0.176299021	0.867810054	0.944130918	0.768820175	0.924381248	0.565489382	0.3729184	0.175213137	0.63059482	0.552328819	0.59975601	0.899040022	0.607377459	0.850846487	0.617310835	0.438829604	0.287504337	0.373700549	0.941713147	0.520037768	0.502193666	0.66228854	0.832570734	0.999634962	0.958119798	0.757751297	0.671461551	0.121972513	0.466104705	0.705441621	0.31631426	0.979631352	0.97605273	0.484583111	0.482437115	0.754026867	0.566442299	0.943567113	0.396067519	0.237467392
Q8CCM6	0.55230384	0.69335443	0.644197818	0.872321785	0.642396516	0.27682037	0.694532941	0.421214349	0.511942704	0.165011216	0.467869915	0.537532259	0.357295949	0.197647521	0.762100004	0.983958761	0.779871423	0.390482097	0.442946863	0.115059173	0.151659372	0.58783555	0.580456309	0.392152353	0.17161222	0.97270356	0.239168587	0.532880536	0.967063562	0.439897207	0.127701107	0.340420624	0.566900244	0.52978419	0.90129546	0.515756228	0.563584248	0.177403206	0.526408213	0.634853255	0.751316687	0.486895082	0.75577085	0.128105265	0.466495355	0.27541563	0.514968226	0.563732716	0.902784322	0.173624604	0.335185551	0.157922297	0.352813446	0.341821325	0.00316877	0.20217908	0.200929391	0.043764557	0.587014306	0.009525969
Z4YKV1	0.962370231	0.877269477	0.752992786	0.534616599	0.39392488	0.526496957	0.309264128	0.771382818	0.021138405	0.988598528	0.812774974	0.281692085	0.347291772	0.331413708	0.53296535	0.432403224	0.463481622	0.475514731	0.311552818	0.819224191	0.656455004	0.212045159	0.16601654	0.799793474	0.072125649	0.361574291	0.062326534	0.321987858	0.303309215	0.062793986	0.228935233	0.251946083	0.020509937	0.452817751	0.349626492	0.652068635	0.423971682	0.179393924	0.575545409	0.102089946	0.921420097	0.014069889	0.952627129	0.052389772	0.029973273	0.792490294	0.844541641	0.233703144	0.535313583	0.814352287	0.060002727	0.187705465	0.029602793	0.607469318	0.05851702	0.089019075	0.411065221	0.340126449	0.24750622	0.346587703
P10605	0.680321092	0.095873303	0.299502855	0.576132802	0.646585026	0.028535229	0.677352731	0.632096067	0.790493896	0.673955093	0.116833139	0.423028028	0.20123879	0.652278578	0.356891571	0.142486386	0.369457058	0.275056097	0.758422174	0.231922643	0.883517599	0.830698413	0.151278126	0.395108895	0.742371117	0.673507996	0.446213246	0.563145197	0.580865729	0.243943488	0.402239122	0.923461636	0.702456888	0.038002313	0.250094369	0.06561515	0.307161236	0.729720877	0.527710925	0.244886607	0.595068087	0.770534287	0.545548085	0.16577514	0.135710242	0.384968356	0.848719769	0.698021898	0.922640659	0.268630256	0.552062508	0.053399306	0.249594591	0.285475879	0.609440815	0.055111788	0.343891461	0.669552255	0.826300797	0.795686415
Q9D6Z0	0.988218854	0.402696883	0.097987269	0.904407334	0.969358921	0.898877048	0.672875075	0.49674801	0.524772623	0.08225822	0.847792221	0.563152721	0.955250701	0.366543009	0.735848466	0.919757195	0.158766793	0.980628911	0.283389975	0.37315454	0.645327466	0.510973172	0.074974853	0.58636169	0.316700726	0.086148723	0.163729485	0.705320386	0.92172301	0.495678031	0.362432063	0.619532712	0.886899485	0.75254956	0.009697969	0.44063371	0.755376879	0.902451136	0.728772775	0.482350749	0.115802722	0.575352124	0.149191038	0.214731373	0.651702631	0.383422383	0.285887123	0.720694737	0.685315745	0.434801269	0.129629144	0.34014614	0.262795387	0.046295661	0.528722077	0.663842421	0.683313533	0.675313452	0.463979833	0.44065953
P57776	0.537352004	0.121840313	0.035090986	0.10000351	0.008580805	0.785823343	0.488619797	0.980921097	0.919169157	0.632726364	0.383949205	0.100345021	0.509450036	0.974380451	0.05635259	0.176543754	0.852379199	0.215335225	0.619608841	0.301820765	0.765771906	0.703369047	0.039830963	0.773013738	0.157132925	0.712165733	0.160895616	0.560174463	0.846579546	0.465670331	0.16745496	0.218167216	0.071626048	0.276991587	0.302854579	0.513180817	0.482306735	0.44573403	0.461039918	0.080479355	0.988163091	0.459395997	0.820098824	0.411267609	0.325485996	0.498298364	0.667185909	0.839669594	0.238152409	0.032825001	0.071980681	0.313913494	0.731598267	0.369820453	0.262255512	0.753018028	0.083948526	0.706673594	0.219922455	0.832104129
Q5NCI4	0.684460355	0.983959411	0.800642641	0.910359537	0.975139019	0.804538334	0.380876788	0.890615833	0.795999621	0.958682086	0.516809333	0.070774606	0.130929611	0.560283649	0.069342568	0.109205208	0.713664683	0.282085201	0.007587693	0.395518732	0.344469641	0.925660695	0.057390005	0.303648166	0.242763362	0.765431603	0.857494915	0.50324851	0.936030844	0.219271657	0.593806645	0.8894148	0.817922716	0.119516148	0.110614802	0.91188586	0.413338988	0.532112911	0.502859373	0.641501387	0.072097286	0.960847969	0.963492479	0.277909394	0.550982479	0.219373405	0.479935604	0.761610501	0.154990066	0.518012196	0.323692322	0.891433736	0.862298806	0.781501871	0.921018297	0.771528449	0.753847651	0.282854035	0.962998796	0.262312481
Q8VCE1	0.769731918	0.786526118	0.826445829	0.237916405	0.030635406	0.522025782	0.667592775	0.315766817	0.625776446	0.064672463	0.4991289	0.728964617	0.229924629	0.955425117	0.701072943	0.06927354	0.599535484	0.416837957	0.16092926	0.956323318	0.077150134	0.723817666	0.350907323	0.326826373	0.160671938	0.285804007	0.719170672	0.124426756	0.271473951	0.497770755	0.83188367	0.53734611	0.858544555	0.883614843	0.382463567	0.069414065	0.82273964	0.959164154	0.141112033	0.541815445	0.702290212	0.579591976	0.661391297	0.221252536	0.101183928	0.710003084	0.011412553	0.360103726	0.219145803	0.166933795	0.19696456	0.574822772	0.288778728	0.956537424	0.528779369	0.644229224	0.059300474	0.170639944	0.033114887	0.922917039
Q3ULF4	0.239465496	0.867242469	0.438005445	0.600730356	0.473037806	0.259619525	0.332558388	0.017073547	0.587632995	0.639029133	0.65216105	0.57265363	0.973832109	0.789732165	0.991642555	0.260818931	0.949240804	0.641765011	0.249898151	0.362110336	0.010485368	0.272240645	0.495985587	0.299845383	0.724584954	0.494488216	0.820027975	0.129323928	0.753902627	0.97668672	0.666025924	0.959985253	0.073368265	0.027346884	0.533948924	0.30694332	0.343064602	0.841685299	0.029497976	0.476405575	0.686808801	0.767064692	0.662676309	0.556871495	0.314418658	0.512452506	0.649684603	0.41468633	0.533678425	0.792441455	0.248706529	0.767995172	0.543601949	0.349062204	0.724574632	0.38871365	0.953631792	0.339827754	0.898351474	0.306677681
Q91XH5	0.686660428	0.285629	0.8666142	0.737096531	0.183160137	0.686808947	0.509203037	0.072272707	0.719595671	0.914045364	0.559111896	0.313757147	0.970759406	0.437112792	0.670891209	0.945195238	0.705030851	0.892395102	0.90645103	0.670489767	0.212008137	0.298153857	0.284328894	0.213410033	0.517786048	0.351177021	0.840069865	0.906580494	0.981748581	0.267092263	0.107208265	0.107989624	0.86393207	0.871809239	0.237578327	0.087688067	0.217763671	0.560883216	0.332845546	0.282400039	0.412973777	0.985541357	0.373131309	0.069862088	0.757436477	0.107647614	0.353584667	0.469476063	0.997941177	0.896382342	0.103804399	0.027804065	0.269025191	0.049349625	0.755777078	0.463335014	0.463056913	0.598674509	0.2202382	0.322816297
Q9CR13	0.262578981	0.372551949	0.87939986	0.988282514	0.508518449	0.379681388	0.82667614	0.166814334	0.642612191	0.799776304	0.536500971	0.399055297	0.766451026	0.975940975	0.177466136	0.801101167	0.880888415	0.390248431	0.878100226	0.240155682	0.228995796	0.037270049	0.93040157	0.613771066	0.484399855	0.991212001	0.430183439	0.848640543	0.766231632	0.326764603	0.928359422	0.44202992	0.964556181	0.551430601	0.39048312	0.696876172	0.312589861	0.172128691	0.213102658	0.441164266	0.958112742	0.890496636	0.928311469	0.164787337	0.628578764	0.411615539	0.348179681	0.666078089	0.428567776	0.616890652	0.665012073	0.308545933	0.402219558	0.225095477	0.495999762	0.96351206	0.342460128	0.273236393	0.98085625	0.879045401
Q91YY4	0.488583107	0.879733766	0.951100547	0.618031641	0.717637229	0.619017896	0.841084016	0.103916022	0.760225541	0.225263138	0.290537675	0.811284043	0.486430271	0.200198863	0.913596685	0.516252704	0.040517236	0.460884098	0.031665434	0.285459994	0.251829144	0.525383941	0.206836898	0.542155949	0.084259194	0.217565563	0.319356878	0.568628389	0.75792373	0.942208864	0.655606198	0.103733397	0.635936456	0.452121115	0.891422335	0.315452302	0.36143131	0.022495625	0.847967982	0.102562652	0.316213566	0.343354049	0.916147419	0.064954966	0.353504291	0.48849084	0.992263137	0.058024279	0.60505471	0.539019043	0.402741525	0.297083446	0.440012841	0.350749112	0.298163108	0.065427734	0.787713258	0.091437509	0.514240223	0.587495608
UPI0003D74E98	0.927002166	0.081263056	0.719733431	0.42373952	0.640253238	0.929441633	0.538910243	0.92525904	0.596418756	0.702639041	0.392844803	0.662034127	0.099250857	0.935007468	0.950296173	0.837017857	0.741006	0.003969058	0.227861074	0.35450242	0.604754535	0.006769291	0.057559352	0.211932766	0.773148206	0.040503142	0.847008014	0.232994633	0.180427158	0.083712869	0.858343097	0.046102458	0.024226933	0.608936261	0.523237493	0.909966023	0.347866108	0.884087563	0.13566145	0.875353384	0.557359831	0.982960327	0.870706588	0.792461154	0.854462708	0.802761712	0.873570025	0.818797376	0.487475031	0.53603309	0.895979203	0.469460948	0.819536593	0.86166615	0.505375921	0.079715712	0.109457282	0.202240896	0.497354434	0.359021313
Q9CXJ1	0.484087039	0.244069657	0.336005479	0.799806952	0.578973367	0.015593773	0.881518522	0.094182801	0.525782638	0.746721384	0.915802232	0.740905091	0.621066226	0.353449628	0.103855712	0.216500815	0.08401789	0.388366841	0.689964548	0.182378756	0.119372073	0.471822202	0.979734593	0.730046413	0.920183771	0.461700799	0.043113197	0.289614613	0.49997169	0.136175575	0.887147106	0.623068551	0.219445802	0.898076328	0.879606778	0.807958902	0.829059764	0.816815936	0.506167561	0.748460837	0.278371824	0.860022682	0.728844854	0.785385371	0.425973744	0.631349639	0.634066788	0.613323625	0.038458897	0.189620691	0.004752674	0.866900129	0.081269422	0.230464935	0.514259607	0.519836397	0.118862275	0.12883608	0.142444776	0.332874108
UPI0000021420	0.024246073	0.228570649	0.490986584	0.18583617	0.243358751	0.128786495	0.87101146	0.364493825	0.521470518	0.371246888	0.258151032	0.13777575	0.110857564	0.915198625	0.541122524	0.880893284	0.476266777	0.199389299	0.790333177	0.902797933	0.666697004	0.515315112	0.034936003	0.578483959	0.529350481	0.520192131	0.113830267	0.992670854	0.454062459	0.705650411	0.198663185	0.188798217	0.785800124	0.64758694	0.045473203	0.852293285	0.315664791	0.887975999	0.919437864	0.300997259	0.205235893	0.870015932	0.013937985	0.402517507	0.98536729	0.365944801	0.291655945	0.396375466	0.897470139	0.804890918	0.868211478	0.5270338	0.016293201	0.263647225	0.829967016	0.987098662	0.206203668	0.133153847	0.672918561	0.329599563
Q5M9K1	0.210754928	0.376863017	0.287033713	0.44445823	0.895080767	0.486586472	0.28865006	0.860800376	0.281636878	0.367163731	0.726792376	0.397850826	0.909563088	0.843785235	0.099418026	0.943520247	0.795749232	0.444631189	0.126439408	0.946895879	0.081955026	0.832253298	0.447139838	0.024588841	0.790481433	0.884299714	0.715252084	0.605820481	0.857939537	0.85773772	0.431521894	0.08237525	0.813012658	0.813981231	0.381737128	0.457371071	0.973733889	0.661203807	0.401886201	0.34314055	0.904291398	0.960901488	0.323611499	0.64123653	0.322048107	0.45353685	0.581070551	0.39210923	0.285658794	0.14209644	0.336704542	0.906994108	0.614209374	0.362810564	0.809182036	0.537314028	0.672103655	0.952011845	0.555659064	0.593899151
Q9CQV1	0.614164844	0.931395638	0.24468415	0.084743454	0.090868974	0.240204855	0.354095482	0.346682326	0.485641922	0.617450668	0.012330339	0.76514363	0.618225393	0.277089267	0.419798892	0.543984539	0.849648209	0.502006873	0.256266709	0.566235644	0.932742551	0.785091758	0.911995688	0.962530191	0.1633209	0.021441633	0.072860962	0.591738511	0.093018369	0.8226348	0.300945925	0.066014109	0.34679378	0.055001052	0.21335807	0.719583174	0.162027984	0.4493642	0.610545533	0.233331605	0.020241811	0.783823617	0.663401468	0.630782985	0.248201039	0.801119714	0.864847944	0.198698332	0.603420001	0.920041375	0.196024062	0.623761076	0.100229028	0.234370708	0.286522743	0.643035388	0.109137155	0.976947384	0.880278789	0.340381219
Q9CQV7	0.660878321	0.01898991	0.946876406	0.80047537	0.157785347	0.822898631	0.544057206	0.366978621	0.971794988	0.158674215	0.15089779	0.790190074	0.758341921	0.046489356	0.597500491	0.749391189	0.626956229	0.405715914	0.623921478	0.836939618	0.25218035	0.139971361	0.177961844	0.1153578	0.276941235	0.398720733	0.542833931	0.469487645	0.599400633	0.389020079	0.805222341	0.483118196	0.791028102	0.986520959	0.18710382	0.542290835	0.481854831	0.521236799	0.462515625	0.933907479	0.759593463	0.196338956	0.716995209	0.05210148	0.379585158	0.124568651	0.03327306	0.020428492	0.091223686	0.048329678	0.330929131	0.104197848	0.906933136	0.731585417	0.464624985	0.099319319	0.703338848	0.175285027	0.710644703	0.8211062
Q9Z2Y8	0.675454674	0.986333123	0.350580799	0.148017179	0.986008808	0.035368752	0.04085526	0.220711157	0.338665162	0.908437047	0.190322631	0.927807792	0.746321532	0.187065717	0.553735185	0.282116565	0.114010182	0.268694082	0.074435394	0.790196748	0.132197204	0.113486949	0.62723651	0.496324606	0.159571283	0.614771319	0.220634723	0.073410334	0.923123888	0.766920693	0.199382458	0.857427905	0.221682557	0.794235519	0.10735617	0.441911608	0.98727412	0.635670887	0.166484969	0.264299994	0.268194649	0.59507358	0.956386401	0.665363069	0.396559122	0.218882284	0.617472033	0.433114678	0.960652391	0.135476764	0.727572352	0.081541833	0.639834425	0.086187994	0.319959505	0.610783242	0.862749112	0.051730956	0.555317133	0.173136303
Q91VA6	0.679371582	0.441476087	0.657178369	0.443548678	0.873854734	0.689112153	0.127467766	0.001294646	0.145986764	0.452876448	0.240450446	0.041470129	0.673643582	0.120486757	0.297355252	0.211950879	0.048859728	0.504836021	0.656975628	0.884755614	0.494429178	0.834986866	0.769981063	0.758792884	0.727605392	0.565534217	0.407733629	0.066343058	0.790616448	0.795668228	0.448324562	0.262737468	0.055269931	0.109401692	0.546430461	0.123603998	0.963816958	0.842543818	0.94808255	0.475728038	0.586233379	0.451721099	0.833417438	0.662660854	0.612108948	0.558798039	0.392621072	0.163748636	0.274547004	0.495143977	0.900687592	0.239902642	0.649638999	0.514454156	0.549290842	0.584053458	0.228837284	0.731131883	0.760269035	0.202544806
UPI0005AB94F6	0.454193517	0.257416289	0.249301322	0.684325731	0.120941933	0.269527766	0.902649168	0.305901619	0.883584788	0.267977905	0.734934565	0.96311079	0.770964659	0.228751381	0.583115808	0.327055718	0.306271605	0.312306065	0.41534465	0.175266828	0.884096208	0.037356295	0.663660932	0.996217294	0.362052655	0.66841336	0.003276952	0.86496499	0.561582076	0.217858153	0.845885762	0.257673502	0.72924057	0.67376938	0.54600331	0.701072067	0.032460695	0.440447497	0.24847667	0.170445065	0.219306072	0.913547855	0.091534339	0.705799353	0.233533899	0.852118087	0.896142045	0.08535967	0.340623857	0.038795738	0.294228154	0.941265613	0.705122317	0.163539428	0.900295144	0.937625811	0.50210375	0.256244117	0.730663429	0.675265628
Q8BFP9	0.600765968	0.844261416	0.341946643	0.549397005	0.778741508	0.917772814	0.649434946	0.561896867	0.154657228	0.21334016	0.333755708	0.48332936	0.423147931	0.506875648	0.403843215	0.844508812	0.574764885	0.078103194	0.06200111	0.497649935	0.709681468	0.213159473	0.284569793	0.058941048	0.675331258	0.281020419	0.833087133	0.219130579	0.966716944	0.474043609	0.920023768	0.056028629	0.739114515	0.414636176	0.60743342	0.502060526	0.064191374	0.860368096	0.283433067	0.129557557	0.321720434	0.395366526	0.488875834	0.232368117	0.27267309	0.907735934	0.448164597	0.127613204	0.658031995	0.261923877	0.237020424	0.694989457	0.104019301	0.330238493	0.3901886	0.630615571	0.909227191	0.461455183	0.571499708	0.331567958
Q8K0Z7	0.790844295	0.38829558	0.443904434	0.747048691	0.662781589	0.082640146	0.202608804	0.197479404	0.924995408	0.533851458	0.621850813	0.169122552	0.822216187	0.717701198	0.095672027	0.427239252	0.491286806	0.182185069	0.908014253	0.086864815	0.027642993	0.02325273	0.91026278	0.026560469	0.962138393	0.903222595	0.003196668	0.790154704	0.491933007	0.976808013	0.976371164	0.666161701	0.885576272	0.204777065	0.366959998	0.276568475	0.640408299	0.445939645	0.655432685	0.805706907	0.227639095	0.43359176	0.433144249	0.541964674	0.6010716	0.451370786	0.675543377	0.38780354	0.22900778	0.542421046	0.038131106	0.778638035	0.691737298	0.884789699	0.963486726	0.944328183	0.274282458	0.835541692	0.947162957	0.73680745
Q3UV70	0.399395683	0.616723919	0.709826218	0.223224175	0.271675534	0.989951201	0.876554626	0.244435101	0.312093705	0.104503475	0.619760952	0.32462971	0.891008926	0.231058687	0.722057149	0.486489769	0.738498954	0.878809363	0.484239982	0.571424645	0.386463804	0.901568537	0.705457264	0.653700227	0.947790697	0.651029559	0.378031384	0.504223921	0.539588306	0.820466052	0.781332399	0.333538136	0.92120293	0.847770212	0.791907663	0.775991685	0.051637032	0.96136918	0.993831077	0.192780162	0.883206111	0.67154532	0.305195543	0.953662077	0.202546945	0.832068521	0.529230278	0.119352104	0.166689625	0.993309803	0.927878332	0.849014375	0.859275153	0.683308006	0.274121454	0.966278186	0.617927884	0.919160513	0.59100816	0.095696526
