Uniprot ID	F1.interphase.intensity.mean	F2.interphase.intensity.mean	F3.interphase.intensity.mean	F4.interphase.intensity.mean	F5.interphase.intensity.mean	F6.interphase.intensity.mean	F7.interphase.intensity.mean	F8.interphase.intensity.mean	F9.interphase.intensity.mean	F10.interphase.intensity.mean	F11.interphase.intensity.mean	F12.interphase.intensity.mean	F13.interphase.intensity.mean	F14.interphase.intensity.mean	F15.interphase.intensity.mean	F16.interphase.intensity.mean	F17.interphase.intensity.mean	F18.interphase.intensity.mean	F19.interphase.intensity.mean	F20.interphase.intensity.mean	F21.interphase.intensity.mean	F22.interphase.intensity.mean	F23.interphase.intensity.mean	F24.interphase.intensity.mean	F25.interphase.intensity.mean	F26.interphase.intensity.mean	F27.interphase.intensity.mean	F28.interphase.intensity.mean	F29.interphase.intensity.mean	F30.interphase.intensity.mean	F31.interphase.intensity.mean	F32.interphase.intensity.mean	F33.interphase.intensity.mean	F34.interphase.intensity.mean	F35.interphase.intensity.mean	F36.interphase.intensity.mean	F37.interphase.intensity.mean	F38.interphase.intensity.mean	F39.interphase.intensity.mean	F40.interphase.intensity.mean	F41.interphase.intensity.mean	F42.interphase.intensity.mean	F43.interphase.intensity.mean	F44.interphase.intensity.mean	F45.interphase.intensity.mean	F46.interphase.intensity.mean	F47.interphase.intensity.mean	F48.interphase.intensity.mean	F49.interphase.intensity.mean	F50.interphase.intensity.mean	F51.interphase.intensity.mean	F52.interphase.intensity.mean	F53.interphase.intensity.mean	F54.interphase.intensity.mean	F55.interphase.intensity.mean	F56.interphase.intensity.mean	F57.interphase.intensity.mean	F58.interphase.intensity.mean	F59.interphase.intensity.mean	F60.interphase.intensity.mean	F61.interphase.intensity.mean	F62.interphase.intensity.mean	F63.interphase.intensity.mean	F64.interphase.intensity.mean	F65.interphase.intensity.mean
O15372	0	0	0	5021.092577	16323.64159	17652.09415	32530.61609	57123.02704	84251.80363	91668.74309	110584.8312	139913.5593	309054.1764	643303.6391	1119568.792	1113736.019	787995.441	339644.0209	145669.088	76998.86164	77661.22513	26283.56771	30406.99348	21970.03182	16979.3697	10037.60995	0	11336.06873	11252.59164	16756.43071	17891.39324	19378.85695	15046.8176	9656.564019	10466.14029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6465.298481	5983.739467	4719.398792	4727.886473	6332.459391	6900.317082	9182.11416	10137.69103	6409.246749	6041.805717
O15379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O15381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O15382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72684.15222	341594.495	760643.9848	774699.6287	349562.1538	155851.4466	82983.66844	34063.62771	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O15397	71821.80331	168320.7443	297913.3275	411887.8254	362341.3837	407976.5915	388463.6129	246773.1866	243623.9582	236754.419	232617.4994	272498.2223	190167.376	168431.7047	153271.0781	154112.3866	155934.1016	108716.4077	107586.691	93661.86576	76050.83589	67490.55097	54282.50759	46955.05589	41889.64747	32992.4521	34233.83454	36899.99374	39998.02921	35501.34741	26618.02618	27807.91228	29472.10979	36424.3591	18284.77825	18918.16378	19443.52979	22478.79499	21395.91202	31098.81702	64782.21417	84303.2101	63123.75609	0	0	0	0	0	0	0	2998.136495	3126.56159	4024.180233	3765.818844	4136.952821	3301.103276	4286.12566	4241.182585	4129.58778	4681.939278	5341.773425	8441.545919	10784.59774	16288.86098	12097.15631
O15400	58275.63968	118495.4611	184355.5584	231061.3432	273967.1256	304345.6119	343155.0709	356876.5023	341772.2761	375692.0993	322277.0149	298570.1784	271582.7359	244449.7172	230436.5412	201381.0957	178260.0127	143765.2873	123205.9518	99061.15832	88578.15531	75172.8258	66514.19283	61872.67602	66056.59442	56488.88714	45162.27299	41037.9509	13217.14281	12604.7158	13963.43385	4991.91388	5352.369553	3439.422452	0	0	0	0	0	0	0	0	0	0	10091.07555	70899.17787	70582.49755	85540.28633	45763.03117	20041.10846	12323.41661	0	0	0	0	0	0	0	0	2367.306753	4866.879781	19830.69473	22872.08688	127573.7764	178369.6442
O15427	209080.8525	533603.488	737498.0324	1233495.632	1101469.179	1187768.231	1139340.734	991968.9445	802596.9923	865321.9389	678421.4887	646137.0466	568220.4929	518212.481	475139.504	403542.8162	354409.0726	304043.4271	218388.9078	194884.5447	166011.7179	151242.9855	106890.5287	105959.0806	87585.16125	67936.62891	63253.91297	48517.72501	39452.38391	38502.47858	33473.57579	28693.62822	25894.98536	22405.16542	21878.20442	20454.41937	19827.1795	18121.15552	15830.57647	16183.24698	15348.67875	9475.516387	0	0	0	0	0	0	0	6634.045875	5672.944467	7035.79235	6558.634535	6579.525476	4856.568256	9058.210478	12290.82872	10759.16476	11648.69133	12282.01532	16048.47564	23268.907	35828.71296	56452.51281	43283.84809
O15438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O15439	14685.09827	42402.29198	72852.34596	85414.22851	81311.44161	101787.4738	106967.5847	96208.76315	99355.47526	91190.91808	111866.4676	97033.36613	73342.58011	69190.80714	52856.20126	51523.92193	51071.23064	41683.99506	19316.57356	20004.9039	19021.93346	6414.765827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O15446	15842.08899	46110.14843	62451.25294	54246.81426	24869.54981	19663.29025	14309.154	12020.51604	11741.49778	11946.09284	5715.780716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O15460	36532.76425	70012.96222	81767.16993	94432.63392	95524.66682	119184.3239	132170.2184	133705.7633	145181.9855	178958.9897	180815.6988	187503.7435	191116.6835	191316.5772	190427.1087	189448.2464	196877.4092	202414.8951	210119.4059	208416.1197	200876.092	215434.4327	284158.8406	356540.1767	531386.0521	739159.6527	755541.9317	498005.6475	273268.323	144974.1003	102507.3921	73995.06101	60439.14504	43608.27255	38024.14131	24294.1807	11273.44515	8282.182387	9666.171754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3048.686476	3918.778953	3646.952317	6244.606278	7717.458398	8345.911497	2282.5681	4261.185356	7577.836515	9146.652898	7561.791247
O15498	6275.315378	8311.578746	9913.869137	11450.17921	20056.17933	20909.6329	27096.14375	12216.19173	11445.31475	11427.34957	15942.27605	12382.69381	11718.86375	10287.80825	10884.74955	10061.42587	9094.277277	7814.990432	5655.281582	0	0	0	0	6310.286532	17254.51927	33203.17127	49828.66349	34365.49937	15040.19295	8650.021407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137766.9955	4769.453371	6393.799338	24677.99303	145976.9635	610258.5022	1606135.988	1747692.801	863822.2919	284649.3562	115231.4061	73670.71253	54085.31066	43141.05059	33790.02137	40354.98438	25470.08701	27906.31373	20762.13999
O15504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O15511	10322.26489	16638.49107	22518.10691	24888.0158	20684.7618	17789.16438	16304.82582	15894.59743	18980.00511	20021.19266	18353.70509	20270.34252	17349.03483	14563.22841	13675.21131	7501.220102	0	0	5880.06822	7362.394605	8421.423677	9712.34234	14244.71244	17231.83397	18841.56778	26788.29129	29354.51131	30710.83434	23636.99295	29551.94529	30171.90901	33954.82154	38931.89664	63379.64602	366857.986	2115763.021	6126352.402	8598319.783	4950278.699	1553891.158	488108.8615	292360.7891	200044.6954	156522.9902	72419.29152	40893.95696	113104.382	109419.5578	125254.7288	347773.5081	820784.0989	931701.9847	512362.5434	172791.1035	84108.08682	54425.72149	44054.13397	38972.69796	33958.13208	31652.6724	26614.30121	33586.13866	22392.45202	30118.61846	19893.89802
O15514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O15530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3269.973418	5019.663786	9717.450679	8549.49623	15750.43623	14087.4096	15059.51203	14797.04201	16523.03454	23597.75117	41549.90124	42358.03603	40774.81981	36451.04548	26923.88732	16560.1914	3835.184517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O15533	77250.45533	149520.7365	208535.2538	299493.136	286638.069	338348.1336	353151.3924	324838.246	293089.72	289678.8197	227605.0593	231927.486	191844.8551	184579.5708	201421.1921	176039.1127	125609.6741	125669.2995	101257.5567	75659.66573	60918.28898	51920.71398	51601.89083	39164.3798	37747.8786	42232.5156	12525.98987	12025.02311	9469.68723	9154.521735	5444.586418	4281.060438	6872.156738	6966.372152	5187.334725	8352.705782	11923.25273	8228.788838	10334.93045	3939.287544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1881.212922	2041.56312	2237.654776	0	0	0	0	943.1878579	812.8012199	591.4988544
O15541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2109.167457	4344.845442	3155.847527	5419.792499	12835.03398	14425.99478	38193.89685	66540.62426	183388.156	324027.6696	288192.8347	147536.8828	48932.64751	47211.89987	49005.91924	23077.04791	5572.2589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43143	102828.9324	181969.3997	215228.5524	182917.1157	173770.2984	163729.7011	152834.588	151796.0877	147067.5724	157631.3089	108266.4391	70661.40393	72825.78404	58977.64681	45499.36816	57086.43251	66928.35567	58417.03593	58325.42962	53042.30676	42825.70356	23025.88378	15192.77118	24801.33723	31107.92829	39050.49999	59911.27579	87648.79599	87424.07937	53974.50956	77525.33374	131827.0467	161093.9238	267888.3361	430731.5622	444787.1895	542736.2951	684860.3669	556576.8767	991874.6462	1284266.248	933295.938	430033.8531	225727.3262	132768.019	101315.3464	64366.1502	47747.53521	31317.09847	31469.25988	25086.46607	21578.04354	31485.2542	28753.41912	26529.02402	15384.46642	16096.11826	22321.16823	19300.19348	21446.60328	18967.57002	28115.57687	22992.12233	26030.03095	27847.81624
O43148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4035.118368	8702.486528	15648.59885	19212.09204	48680.18477	72610.61564	99414.24171	166912.6934	224672.6648	257527.7459	248728.6247	187530.9632	158448.9469	44641.95812	29982.54754	14475.70018	12794.54847	9618.1571	11176.22055	4252.810516	0	0	0	0	0	0	0	0	0	4261.314764	7216.107347	5894.047319	7439.418415	7352.359524	16735.83555	17758.45812	15527.09106	16790.75774
O43149	14022.69026	29794.63999	49868.49292	58244.41521	60346.03877	66689.56204	75135.603	76404.52282	71741.13059	96140.2619	90235.23757	78049.42477	103667.9703	118677.7273	122080.4567	110239.5931	81112.34179	51109.12881	28975.13484	9043.506805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11026.03558	24125.55836	41181.21263	62333.87219	87457.05549	87353.7612	64201.7848	37765.44092	17237.37149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43156	38672.76264	81382.02774	118016.0688	151296.9912	154105.2008	160492.5214	162545.3708	132052.2631	128809.2326	126185.4103	114891.3344	120692.7013	108169.1133	91472.12276	92432.87521	89914.91211	76681.52569	75375.43051	68387.20016	55120.94205	53465.2869	51941.64527	41964.89781	42553.96876	33221.77904	30220.01628	29019.09464	25345.95448	22014.9691	18665.51009	16043.17665	10657.37197	12446.00402	11901.51242	9414.233473	3350.11397	5107.221728	6099.890031	1912.848795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43159	37612.12288	89873.61094	118118.7007	84193.20453	27686.7874	16756.76652	5746.396479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43169	63141.14292	115581.7335	186056.8271	232788.9247	298142.323	349813.699	368506.8905	384777.7208	329594.7695	436469.262	431186.1195	431340.2178	447973.5364	381938.2786	349421.816	310111.0444	252116.6569	207303.8039	159450.9599	142092.0914	126207.412	99168.52896	63715.3967	66809.60711	62479.46664	56646.28132	52567.77011	35271.46607	27762.96189	19248.60782	21699.90063	6784.565696	8799.97102	10111.41734	8659.473951	6073.137362	4229.483896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3093.088503	2119.851227	4302.894346	4436.770667	2006.74324	1386.752123	2497.343097	3613.574847	6300.555962	8233.407334	27809.43555	40369.46468	22413.24668
O43172	78506.7122	169245.9281	218046.435	176073.7315	145886.417	130359.9357	121976.3648	117284.2821	105336.6928	103738.2106	108170.8284	95487.63844	92654.47921	90915.0992	91528.05012	82721.7086	65005.49211	54369.93802	43522.09576	29985.94909	40076.3318	38468.88227	17138.85613	8313.810609	9618.22809	7861.1062	1836.007328	0	0	0	0	0	0	0	0	0	0	0	0	16284.34119	72362.38405	182230.642	201259.6173	129628.3733	51856.04917	10134.04058	0	0	0	2548.580673	2693.538111	1664.925681	2481.959419	0	0	0	0	965.6360566	797.3791262	1158.815421	648.3631839	926.3938751	953.8786211	992.0860131	981.363367
O43175	405062.1897	923555.1255	1416326.925	1837355.946	2061209.831	2341694.365	2618696.494	2131378.548	2016601.198	2114940.243	2293255.815	2218027.271	1972078.17	1791847.634	1570418.871	1613136.287	1569835.099	1418506.708	1224335.901	1077171.163	1001350.418	976688.0382	981774.815	964996.5837	1327615.157	1781244.703	1388081.655	897586.8008	698778.3946	596707.8974	534522.2602	500658.7041	562461.5564	1414839.51	3360770.074	4754796.412	3911492.816	3202275.309	3167492.067	3982798.257	5282218.367	5417118.541	3278555.102	1301773.475	608176.3174	443986.8956	300561.7533	258852.2373	177314.9463	207570.5432	187767.4585	169972.5906	146307.0013	147512.8248	144537.4228	125316.1501	99647.86349	105514.5948	120625.5721	120950.5897	119526.1607	140360.523	131063.8231	225545.1605	217911.3677
O43237	182076.915	304978.8739	357110.5042	365111.9436	365333.8495	417657.586	583910.2737	809723.8656	918705.0167	776844.701	438192.5409	224119.0763	135354.2641	75718.16114	58627.12906	60963.41824	50390.90994	36190.07838	35593.43107	18128.33112	17131.55152	13301.66929	9743.817474	6897.430004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6128.460386	7132.685196	5977.013116	0	0	7305.396037	5307.926848	4709.587113	4380.6609	7897.969502	7697.033945	11583.37449	12428.21232	10412.2639	6330.357102
O43242	105874.4532	199801.9025	293595.6196	378266.0499	425471.8386	496665.2911	538592.5581	549171.665	561775.6744	723982.6376	788082.9504	882321.9096	820851.7361	748234.6166	674284.5683	655721.4823	618565.4959	511520.4204	352693.119	209726.9004	140261.2512	102147.1587	75774.05731	71004.69577	82599.78582	78810.95975	121952.0406	186528.4388	230735.2304	153100.2889	75962.84467	45131.21752	35750.7682	40521.78838	51133.98074	39627.24566	42508.67898	55721.56156	44043.51564	40115.35219	27680.01771	26405.79163	9700.873848	0	0	0	0	0	0	0	0	0	0	0	7570.673774	6355.115097	5809.493077	7040.447476	7830.96235	8206.398158	9653.703848	12365.23607	15295.3834	18620.92335	16985.16412
O43252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4009.565629	4760.545003	16337.57264	30859.71886	42678.11092	51282.89755	138030.499	644856.4761	2047740.818	2955165.964	1907553.367	593828.862	198148.6654	115348.8358	81390.05238	56414.93958	27409.76778	4808.439774	0	0	16999.97655	17155.2727	14290.3589	10074.16473	17136.26369	11634.85901	11156.33541	8899.98546	7543.049908	5730.611361	7482.781192	2385.015244	2513.501628	1983.582899
O43264	25375.2684	115562.7815	165851.993	201426.1713	172802.2158	188828.823	190686.275	147141.5926	54380.50081	58632.30869	42254.64122	34720.49783	36704.06156	29658.50941	32451.33854	35087.02034	34227.86501	26328.44777	22223.29541	16916.76198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43292	77067.52317	140059.6066	204228.586	249121.3644	265493.9403	304590.6012	296614.416	262058.5255	228515.3757	220787.5953	198070.8553	170972.1355	147226.9691	126480.554	120473.2861	107965.0079	99339.05883	75133.87757	70686.06782	40750.12478	31732.2635	14373.27592	14643.46827	10092.75455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3078.603245	4495.743406	5286.747581
O43294	2907.4079	5127.776999	4549.118749	4532.680151	4955.060974	5224.969232	0	11935.69219	9382.698287	8089.149623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17579.99237	25583.28622	39325.9042	50133.32797	55551.01911	71239.86093	112933.1809	218047.7475	375243.9796	510732.7092	433863.0066	271765.4974	134442.3711	70217.72632	38511.20426	28542.88647	14378.41582	6243.346495	0	0	0	0	0	0	0	0	0	0	0	0	0	1414.387574	1073.160486	1439.175276	1136.935671	903.8595014	834.6960665
O43301	0	1822.352583	12532.46389	15015.6966	23248.422	23944.38911	27042.36614	26170.11682	23584.15167	21204.32546	20033.77158	13846.84838	10156.36287	10796.90128	9041.797425	9474.471454	8052.787099	6684.603095	5193.858655	0	0	0	0	3415.14992	2891.465738	3191.55649	0	0	0	0	0	0	0	0	1752.959888	1037.036221	2054.845685	2014.010676	1978.532766	0	6430.230068	33044.96635	89674.32046	97836.346	70052.64434	36932.90508	5812.664875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15688.9175	77549.54047	159346.2661	181896.6023	133236.1843	17068.12901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12732.87975	55416.99416	84456.58661	101101.8742	91167.07461	87971.40272	121839.1442	171624.802	223545.1879	222938.5624	180301.4554	119864.1884	65616.33273	38900.64327	18789.93002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2878.178758	2595.548601	2965.653395	2888.233394	2145.609213
O43318	739.5059549	2609.9669	3491.798069	3635.053675	3734.244978	11155.4207	16564.1171	19201.36315	14285.10409	2035.531609	0	0	0	0	0	1473.664883	4379.572211	12916.5385	25386.91482	32521.96278	43650.90183	62097.85001	75965.88703	83819.16388	81405.78456	88292.60524	77592.40727	64218.4999	55908.89831	48338.44886	40380.95523	41414.72127	32376.59749	15776.78484	15010.2991	13327.96595	9365.010157	2522.969065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43324	277936.5736	489586.2831	534999.8005	481992.1012	352172.9465	342610.9634	346611.5843	246448.4999	184499.4715	190291.2416	156697.7199	165043.3453	130633.6568	108452.3078	97754.81206	82468.13934	49612.04002	41388.64617	34469.61057	29316.23952	25526.25958	26699.66284	10643.0908	9429.617389	8324.090018	7687.559588	9372.502419	7447.27866	7870.049559	6518.513794	3906.774782	5162.490504	5443.527783	5506.937592	5099.750559	5990.129821	4979.176478	5923.907257	5724.528827	0	0	0	0	0	6980.964421	5866.917177	6654.425824	0	0	8649.692221	14381.66898	13529.94405	23770.09187	20396.53293	19226.27147	19572.44068	20347.41314	14544.04814	15634.97887	14605.39504	17149.78109	25275.29862	30432.83193	28685.52852	19643.62905
O43353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35604.23591	98525.08161	136083.3202	135039.8327	91637.47328	21754.2326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43379	5586.179652	18706.22513	28638.3847	22354.70257	20995.61378	44869.04076	59038.89086	50311.73281	54919.80999	55802.34258	49408.29423	51697.47863	47334.03438	18693.10966	19607.38255	18047.05418	16794.935	12915.75447	5597.198995	3664.065686	6264.196424	2570.07916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43390	104947.2424	241938.5351	341348.717	315859.6148	278542.5548	288086.4541	344430.319	321360.9906	332982.6344	332644.695	294772.0817	263304.1261	213763.4904	184087.3292	160044.2542	109740.5852	80490.4128	58271.68219	64946.73546	59265.72213	71699.07938	78754.21631	79945.99009	62377.62787	51763.30731	26846.01225	22846.84565	6679.717418	0	0	5179.681622	5787.9753	4460.638887	4567.21396	4117.594991	3513.702817	4556.948343	10742.48344	12387.42766	25364.37753	38809.3178	70973.64138	140560.3708	179049.3299	137701.8205	59841.69788	23475.5392	35170.84282	0	0	0	0	0	4228.890304	3827.711481	2804.718386	1756.588692	1970.800753	0	0	0	0	0	0	0
O43395	78137.06436	181217.043	220382.1315	185731.9359	147407.4933	133101.6493	130509.8686	112282.405	111471.2956	106722.3746	78715.07878	72689.84798	59367.0047	58214.58489	55579.5197	22628.87687	21645.30802	19480.93845	7433.42606	5288.138747	4826.873411	4307.201814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43396	0	0	0	0	0	0	0	0	0	0	0	12772.36775	11109.15558	8867.121039	8966.248744	19642.99299	16173.13112	13248.20407	7329.713931	0	0	5106.383949	5940.463213	7878.701402	0	0	9006.828185	22884.02235	16025.47462	35831.00761	52338.93345	57641.78754	61296.11688	95492.42469	109659.1668	128692.6229	144060.968	162756.2889	179880.3052	221526.0088	316455.5481	367002.4015	409790.2481	555005.4991	725786.1079	1205720.536	1687798.99	2960544.005	3519076.136	2181205.817	761194.3581	378141.6711	262914.1299	182602.8492	127263.3154	117938.8923	87842.0032	64423.15434	49568.07801	48540.79054	37582.47115	33210.53841	25795.62657	29100.73291	19915.80901
O43399	105062.5342	222803.7277	336342.5674	447166.6341	589205.8277	771089.6173	1093114.376	1056429.487	1314626.521	1634543.16	1838778.338	2137617.512	2115967.251	2083703.795	2184903.554	2172738.671	2176284.123	2043074.643	1832840.162	1752153.042	1658023.079	1681561.451	1616104.422	1469198.562	1410376.171	1346440.098	1163172.879	1048493.701	1052022.446	931212.8829	808819.6447	658904.6707	565098.4362	551298.8726	462499.3411	340322.8635	272204.6251	219132.8366	173634.923	177001.6989	178330.7916	130755.9015	106447.6723	85398.54459	79327.18735	83480.58733	53978.4928	25505.31218	36118.28076	37208.36733	35219.61423	57004.4345	51490.67139	84865.61719	76006.68252	80841.20912	80832.18354	83872.97501	96407.02754	103389.1928	92841.47134	200123.1692	185767.7883	215948.6233	169082.2648
O43402	80371.97053	167877.3761	236145.383	258808.4521	258625.7344	268409.9482	251365.3984	262198.2745	213000.445	230357.8316	226356.2431	186361.2388	157425.6911	141438.373	94776.82239	36559.30443	36457.82786	24854.36894	9874.284447	8179.447911	8548.528819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46944.62123	85387.64237	72515.94282	36645.40488	4134.688865	4592.189254	0	0	0	0	2089.982493	5914.062248	17431.25556	30512.52044	28502.3912
O43414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8577.32247	7864.2359	6715.829331	8276.934366	0	0	0	0	0	21049.80238	62070.31207	194790.202	462181.4728	902401.4981	721708.819	380532.5709	143004.599	74806.55858	51458.03507	39282.3095	44317.9929	30075.10734	35578.12368	27142.07541	28923.81613	19283.22745
O43422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43432	19002.44923	35106.20783	42789.75819	49050.25856	43853.18688	47065.06702	36392.20199	35432.18999	40507.52795	32883.3446	42706.08165	37621.63488	53744.5042	82094.64407	134121.8629	171766.1321	180211.8377	148557.2246	115791.9958	78783.73669	59206.88467	51410.75792	39566.83889	35127.62337	36020.18152	32570.05472	31900.11393	31988.94797	18539.99081	11513.12865	13914.50529	10932.13046	19503.90483	30053.24235	30994.9804	37483.35279	37654.91471	53581.60299	38996.40079	39207.67544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43447	63773.14403	101830.3133	109936.3068	94546.84963	73114.55955	73621.05595	50506.30615	61927.34082	45045.11789	52240.24346	22194.98065	17408.8104	21382.52347	29107.02514	27127.50156	32711.03927	23094.26323	18564.88786	16631.16667	15035.07556	14045.4394	9110.301043	6102.374743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24282.55296	187207.3703	194906.8999	151280.8903	86224.89416	27864.53361	11516.32801	0	0	0	0	152877.6213	750506.5304	1763402.422	1604444.784	878962.4565	230209.2515	121861.965	60706.55706	51752.16205	36249.57078	33605.16435	24516.98986	19597.55753	23358.36351
